year,location,sector_code,sector,carbon_monoxide,carbon_dioxide,methane,nitrous_oxide,nitrogen_oxides,non-methane_volatile_organic_compounds,hfc-23,hfc-32,hfc-41,hfc-43-10mee,hfc-125,hfc-134,hfc-134a,hfc-143,hfc-143a,hfc-152a,hfc-227ea,hfc-236fa,hfc-245ca,unspecified_mix_of_hfcs,cf4,c2f6,c3f8,c4f10,c-c4f8,c5f12,c6f14,sulphur_hexafluoride,sulphur_dioxide,hfc-245fa,hfc-365mfc,black_carbon,pm_2.5,pm_10,carbon_dioxide_equivalent_-_ar5,other_-_ar5,hydrofluorocarbons_-_ar5,perfluorocarbons_-_ar5,carbon_dioxide_-_ar5,methane_-_ar5,nitrous_oxide_-_ar5,sulphur_hexafluoride_-_ar5,carbon_dioxide_equivalent_confidential_-_ar5,hfc-23_-_ar5,hfc-32_-_ar5,hfc-41_-_ar5,hfc-43-10mee_-_ar5,hfc-125_-_ar5,hfc-134_-_ar5,hfc-134a_-_ar5,hfc-143_-_ar5,hfc-143a_-_ar5,hfc-152a_-_ar5,hfc-227ea_-_ar5,hfc-236fa_-_ar5,hfc-245ca_-_ar5,unspecified_mix_of_hfcs_-_ar5,cf4_-_ar5,c2f6_-_ar5,c3f8_-_ar5,c4f10_-_ar5,c-c4f8_-_ar5,c5f12_-_ar5,c6f14_-_ar5,other_perfluorocarbons_-_ar5,hfc-245fa_-_ar5,hfc-365mfc_-_ar5
1990,Australia,,Total UNFCCC,25261.62,446550.17,5696.92,67.96,2222.27,3092.59,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.07,NA,NA,NA,NA,NA,0.01,1585.27,NA,NA,641.61,4216.24,NA,629638.27,5564.52,1193.65,4143.53,446550.17,159513.75,18009.84,227.33,NA,1193.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3403.51,740.02,NA,NA,NA,NA,NA,NA,NA,NA
1991,Australia,,Total UNFCCC,24150.67,434176.91,5624.02,65.82,2166.25,2954.64,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.07,NA,NA,NA,NA,NA,0.01,1570.04,NA,NA,582.87,3830.22,NA,614678.77,5587.23,1193.65,4146.89,434176.91,157472.61,17442.02,246.69,NA,1193.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3406.26,740.62,NA,NA,NA,NA,NA,NA,NA,NA
1992,Australia,,Total UNFCCC,22395.33,374160.49,5518.98,64.15,2159.26,2749.31,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.07,NA,NA,NA,NA,NA,0.01,1652.1,NA,NA,446.95,2937.07,NA,551215.31,5523.21,1116.99,4140.18,374160.49,154531.41,17000.21,266.04,NA,1116.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3400.75,739.42,NA,NA,NA,NA,NA,NA,NA,NA
1993,Australia,,Total UNFCCC,22113.68,357463.66,5369.17,65.13,2190.98,2695.46,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.05,NA,NA,NA,NA,NA,0.01,1742.38,NA,NA,392.97,2582.33,NA,529861.4,4800.48,1533.14,2981.97,357463.66,150336.7,17260.56,285.37,NA,1533.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2449.4,532.57,NA,NA,NA,NA,NA,NA,NA,NA
1994,Australia,,Total UNFCCC,22247.86,361052.12,5237.01,66.81,2197.93,2677.51,0.07,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0.24,0.03,NA,NA,NA,NA,NA,0.01,1764.37,0,0,365.89,2404.4,NA,528506.93,3113.85,862.49,1946.68,361052.12,146636.21,17704.75,304.68,NA,860.37,0.06,NA,NA,0.65,0,0.74,NA,0.61,0,0.02,0.01,NA,NA,1599.01,347.67,NA,NA,NA,NA,NA,NA,0.02,0.01
1995,Australia,,Total UNFCCC,22409.1,343589.4,5176.73,63.89,2218.69,2659.84,0.06,0,NA,0,0.02,0,0.06,NA,0,NA,0,0,NA,NA,0.17,0.02,NA,NA,NA,NA,NA,0.01,1673.48,NA,NA,350.6,2303.93,NA,508078.87,2609.8,907.05,1376.83,343589.4,144948.55,16931.12,325.92,NA,761.94,0.72,NA,0.03,61.33,0.02,71.92,NA,8.89,NA,2.2,0,NA,NA,1130.93,245.9,NA,NA,NA,NA,NA,NA,NA,NA
1996,Australia,,Total UNFCCC,24026.7,344317.7,5175.86,68.89,2325.14,2690.71,0,0,NA,0,0.05,0,0.14,NA,0,NA,0,0,NA,NA,0.16,0.02,NA,NA,NA,NA,NA,0.01,1761.48,NA,NA,326.2,2143.57,NA,509425.69,1927.05,360.57,1268.5,344317.7,144923.95,18256.99,297.97,NA,0.21,1.8,NA,0.07,152.3,0.06,178.6,NA,22.07,NA,5.47,0,NA,NA,1041.95,226.55,NA,NA,NA,NA,NA,NA,NA,NA
1997,Australia,,Total UNFCCC,24263.68,349078.26,5282.73,71.2,2388.44,2689.74,0,0,NA,0,0.08,0,0.23,NA,0.01,NA,0,0,NA,NA,0.14,0.02,NA,NA,NA,NA,NA,0.01,1817.57,NA,NA,338.27,2222.89,NA,517850.24,1987.28,607.72,1104.59,349078.26,147916.46,18868.25,274.96,NA,0.35,3.03,NA,0.11,256.69,0.1,301.01,NA,37.2,NA,9.21,0,NA,NA,907.32,197.28,NA,NA,NA,NA,NA,NA,NA,NA
1998,Australia,,Total UNFCCC,24174.13,349553.17,5239.11,71.37,2436.82,2663.68,0,0.01,NA,0,0.11,0,0.32,NA,0.01,NA,0,0,NA,NA,0.19,0.02,NA,NA,NA,NA,NA,0.01,1742.91,NA,NA,335.62,2205.45,NA,517754.91,2593.47,852.42,1493.46,349553.17,146695.02,18913.24,247.58,NA,0.5,4.25,NA,0.15,360.06,0.14,422.21,NA,52.18,NA,12.92,0,NA,NA,1226.74,266.73,NA,NA,NA,NA,NA,NA,NA,NA
1999,Australia,,Total UNFCCC,25988.91,366918.63,5149.39,74.44,2531.63,2767.27,0,0.01,NA,0,0.17,0,0.49,NA,0.02,NA,0.01,0,NA,NA,0.13,0.02,NA,NA,NA,NA,NA,0.01,1831.82,NA,NA,366.23,2406.61,NA,533353.3,2525.23,1282.99,1024.47,366918.63,144182.82,19726.62,217.78,NA,0.75,6.39,NA,0.23,541.92,0.21,635.48,NA,78.54,NA,19.45,0.01,NA,NA,841.5,182.97,NA,NA,NA,NA,NA,NA,NA,NA
2000,Australia,,Total UNFCCC,27864.45,381590.04,5366.95,78.35,2614,2910.27,0,0.01,NA,0,0.2,0,0.58,NA,0.02,NA,0.01,0,NA,NA,0.14,0.02,NA,NA,NA,NA,NA,0.01,2342.57,NA,NA,402.07,2642.15,NA,555516.4,2890.03,1513.5,1157.58,381590.04,150274.69,20761.64,218.95,NA,0.88,7.54,NA,0.27,639.29,0.25,749.65,NA,92.66,NA,22.94,0.01,NA,NA,950.84,206.74,NA,NA,NA,NA,NA,NA,NA,NA
2001,Australia,,Total UNFCCC,26698.2,412829.86,5296.87,79.03,2666.28,2839.52,0,0.02,NA,0,0.28,0,0.8,NA,0.03,NA,0.01,0,NA,NA,0.2,0.03,NA,NA,NA,NA,NA,0.01,2584.52,NA,NA,397.8,2614.09,NA,586041.37,3955.52,2109.4,1620.61,412829.86,148312.38,20943.61,225.51,NA,1.23,10.51,NA,0.38,890.99,0.35,1044.81,NA,129.14,NA,31.98,0.01,NA,NA,1331.17,289.44,NA,NA,NA,NA,NA,NA,NA,NA
2002,Australia,,Total UNFCCC,26748.48,407478.5,5227.85,80.77,2750.14,2885.57,0,0.02,NA,0,0.34,0,0.97,NA,0.03,NA,0.01,0,NA,NA,0.19,0.03,NA,NA,NA,NA,NA,0.01,2774.94,NA,NA,409.77,2692.71,NA,579585.82,4324.72,2538.89,1553.82,407478.5,146379.8,21402.8,232.01,NA,1.48,12.65,NA,0.46,1072.41,0.42,1257.54,NA,155.43,NA,38.49,0.01,NA,NA,1276.31,277.51,NA,NA,NA,NA,NA,NA,NA,NA
2003,Australia,,Total UNFCCC,26611.57,426947.99,4992.44,77.75,2847.06,2865.59,0,0.02,NA,0,0.43,0,1.24,NA,0.04,NA,0.01,0,NA,NA,0.19,0.02,NA,NA,NA,NA,NA,0.01,2774.64,NA,NA,385.36,2532.32,NA,592333.01,4993.72,3243,1514.57,426947.99,139788.45,20602.85,236.15,NA,1.89,16.16,NA,0.58,1369.82,0.54,1606.29,NA,198.54,NA,49.16,0.01,NA,NA,1244.07,270.5,NA,NA,NA,NA,NA,NA,NA,NA
2004,Australia,,Total UNFCCC,23635.46,426983.77,5003.66,81.66,2794.39,2694.55,0,0.03,NA,0,0.5,0,1.42,NA,0.05,NA,0.02,0,NA,NA,0.19,0.02,NA,NA,NA,NA,NA,0.01,2512.4,NA,NA,372.09,2445.1,NA,594224.83,5498.85,3719.67,1541.43,426983.77,140102.43,21639.78,237.75,NA,2.17,18.54,NA,0.67,1571.16,0.62,1842.39,NA,227.72,NA,56.39,0.01,NA,NA,1266.13,275.3,NA,NA,NA,NA,NA,NA,NA,NA
2005,Australia,,Total UNFCCC,23122.64,453221.82,5090.53,82.57,2811.71,2715.22,NA,0.03,NA,NA,0.33,0,1.36,NA,0.35,0.03,0.01,0.02,NA,NA,0.2,0.03,NA,NA,NA,NA,NA,0.01,2520.22,0.03,0.01,418.61,2750.86,NA,624216.43,6577.49,4763.8,1611.45,453221.82,142534.91,21882.22,202.24,NA,NA,19.02,NA,NA,1046.01,0.65,1763.19,NA,1696.67,3.56,46.45,156.17,NA,NA,1323.65,287.8,NA,NA,NA,NA,NA,NA,26.01,6.07
2006,Australia,,Total UNFCCC,24751.91,454987.71,5092.31,82.68,2878.73,2834.37,NA,0.05,NA,NA,0.32,0,1.36,NA,0.34,0.03,0.01,0.01,NA,NA,0.08,0.01,NA,NA,NA,NA,NA,0.01,2482.7,0.03,0.02,433.45,2848.35,NA,624867.78,5384.89,4575.17,617.94,454987.71,142584.69,21910.49,191.78,NA,NA,31.05,NA,NA,1007.94,0.76,1766.16,NA,1635.34,4.07,41.52,42.22,NA,NA,507.58,110.36,NA,NA,NA,NA,NA,NA,27.76,18.34
2007,Australia,,Total UNFCCC,24950.65,474822.59,5122.31,77.84,2912.83,2869.47,0.04,0.08,NA,NA,0.36,0,1.31,NA,0.34,0.04,0.01,0,NA,NA,0.06,0.01,NA,NA,NA,NA,NA,0.01,2444.83,0.03,0.02,430.57,2829.45,NA,644740.97,5866.61,5162.05,524.06,474822.59,143424.56,20627.22,180.5,NA,465,56.65,NA,NA,1154.6,0.76,1697.21,NA,1655.91,5.06,47.14,36.2,NA,NA,430.46,93.6,NA,NA,NA,NA,NA,NA,23.74,19.78
2008,Australia,,Total UNFCCC,23416.99,462973.48,5031.72,78.73,2921.5,2753.07,0.04,0.09,NA,NA,0.39,0,1.26,NA,0.34,0.03,0.02,0,NA,NA,0.05,0.01,NA,NA,NA,NA,NA,0.01,2512.45,0.02,0.04,364.96,2398.26,NA,630487.72,5763.04,5194.9,399.8,462973.48,140888.27,20862.94,168.34,NA,469.25,59.66,NA,NA,1238.22,0.87,1634.25,NA,1649.52,4.58,56.32,34.31,NA,NA,328.39,71.4,NA,NA,NA,NA,NA,NA,18.35,29.58
2009,Australia,,Total UNFCCC,23267.27,463340.88,4971.48,80.54,2908.26,2726.7,0.04,0.12,NA,NA,0.48,0,1.49,NA,0.43,0.04,0.03,0,NA,NA,0.04,0,NA,NA,NA,NA,NA,0.01,2598.01,0.02,0.05,377.71,2256.62,530.3,630671.88,6786.94,6313,322.43,463340.88,139201.55,21342.51,151.51,NA,488.97,79.68,NA,NA,1530.63,0.97,1942.5,NA,2075.45,4.91,93.12,38.35,NA,NA,268.17,54.27,NA,NA,NA,NA,NA,NA,20.53,37.9
2010,Australia,,Total UNFCCC,23267.04,447726.85,4860.21,81.08,3006.24,2719.52,0.03,0.14,NA,NA,0.48,0,1.49,NA,0.42,0.04,0.03,0.01,NA,NA,0.03,0,NA,NA,NA,NA,NA,0.01,2378.2,0.03,0.06,361.52,2127.43,533.8,611893.59,6595.07,6206.55,254.73,447726.85,136085.8,21485.86,133.79,NA,430.49,92.42,NA,NA,1523.56,1.31,1943.34,NA,1994.59,5.68,93.87,45.81,NA,NA,215.35,39.38,NA,NA,NA,NA,NA,NA,26.62,48.88
2011,Australia,,Total UNFCCC,23733.17,416806.45,4931.74,84.24,2974.84,2742.9,0.04,0.17,NA,NA,0.54,0,1.73,NA,0.41,0.05,0.03,0.01,NA,NA,0.03,0,NA,NA,NA,NA,NA,0.01,2507.1,0.05,0.06,338.35,1960.41,635.58,584389.06,7169.3,6776.62,270.9,416806.45,138088.58,22324.73,121.78,NA,473.72,114.86,NA,NA,1725.92,1.5,2255.24,NA,1980.02,6.38,84.48,42.73,NA,NA,229.08,41.82,NA,NA,NA,NA,NA,NA,40.46,51.31
2012,Australia,,Total UNFCCC,22479.12,406224.84,4879.42,84.16,3086,2631.46,0.04,0.17,NA,NA,0.5,0,1.54,NA,0.43,0.06,0.02,0,NA,NA,0.03,0,NA,NA,NA,NA,NA,0.01,2518.19,0.05,0.06,308.24,1738.75,736.16,571954.45,6802.75,6419.11,265.13,406224.84,136623.74,22303.11,118.51,NA,463.28,112.76,NA,NA,1571.47,1.48,1999.11,NA,2086.49,8.7,55,34.85,NA,NA,224,41.13,NA,NA,NA,NA,NA,NA,39.55,46.41
2013,Australia,,Total UNFCCC,22577.21,394726.94,4854.63,79.22,3161.67,2652.57,0.04,0.17,NA,NA,0.56,0,1.56,NA,0.51,0.07,0.04,0,NA,NA,0.02,0,NA,NA,NA,NA,NA,0,2414.28,0.05,0.06,312.62,1756.98,824.18,559067.29,7417.19,7133.07,172.62,394726.94,135929.69,20993.47,111.49,NA,520.73,118.16,NA,NA,1786.16,1.69,2029.75,NA,2429.64,9.11,120.95,26.29,NA,NA,146.15,26.48,NA,NA,NA,NA,NA,NA,44.72,45.88
2014,Australia,,Total UNFCCC,23428.87,384192.05,4768.44,80.5,3210.8,2742.19,0.03,0.29,NA,NA,0.7,0,1.84,NA,0.48,0.07,0.03,0,NA,NA,0.02,0,NA,NA,NA,NA,NA,0,2499.8,0.07,0.06,328.5,1850.21,906.81,547042.18,8001.75,7719.76,173.11,384192.05,133516.35,21332.04,108.88,NA,385.08,199.29,NA,NA,2211.88,1.67,2397.18,NA,2291.49,9.51,96.23,19.05,NA,NA,146.43,26.68,NA,NA,NA,NA,NA,NA,63.74,44.66
2015,Australia,,Total UNFCCC,21403.39,382094.48,4760.4,77.29,3147.81,2648.34,0.04,0.34,NA,NA,0.79,0,2.14,NA,0.52,0.08,0.03,0,NA,NA,0.02,0,NA,NA,NA,NA,NA,0.01,2384.53,0.09,0.06,311.14,1732.55,944.97,544841.63,8973.66,8699.86,154.06,382094.48,133291.2,20482.29,119.74,NA,434.86,228.76,NA,NA,2502.04,1.95,2787.98,NA,2477.17,10.7,107.3,21.29,NA,NA,128.53,25.53,NA,NA,NA,NA,NA,NA,77.31,50.51
2016,Australia,,Total UNFCCC,19112.54,368719.49,4716.43,76.26,3126.58,2519.27,0.03,0.36,NA,NA,0.8,0,2.23,NA,0.5,0.08,0.02,0,NA,NA,0.03,0,NA,NA,NA,NA,NA,0.01,2465.34,0.09,0.06,314.62,1742.67,958.72,530039.98,9052.59,8729.62,202.25,368719.49,132060.05,20207.85,120.72,NA,428.14,240.71,NA,NA,2530.52,2.28,2901.11,NA,2379.86,11.25,79.73,27.28,NA,NA,169.59,32.65,NA,NA,NA,NA,NA,NA,79.63,49.1
2017,Australia,,Total UNFCCC,20109.66,361739.85,4790.62,82.09,3225.17,2583.01,0.03,0.36,NA,NA,0.8,0,2.24,NA,0.5,0.08,0.02,0,NA,NA,0.02,0.01,NA,NA,NA,NA,NA,0.01,2285.42,0.09,0.06,307.58,1694.78,916.59,526691.33,9061.41,8759.86,182.65,361739.85,134137.48,21752.59,118.9,NA,429.63,241.54,NA,NA,2539.29,2.29,2911.16,NA,2388.11,11.29,80,27.38,NA,NA,120.69,61.96,NA,NA,NA,NA,NA,NA,79.9,49.27
2018,Australia,,Total UNFCCC,18106.93,375785.42,4752.97,77.04,3241.23,2404.32,0.04,0.34,NA,NA,0.77,0,2.2,NA,0.51,0.09,0.03,0,NA,NA,0.03,0,NA,NA,NA,NA,NA,0.01,2079.32,0.09,0.06,289.08,1558.3,841.55,538430.04,9144.99,8783.02,212.24,375785.42,133083.04,20416.6,149.73,NA,539.3,227.14,NA,NA,2427.51,4.49,2859.31,NA,2460.42,12.86,93.66,37.56,NA,NA,175.51,36.74,NA,NA,NA,NA,NA,NA,73.3,47.46
2019,Australia,,Total UNFCCC,17887.27,373869.85,4483.21,73.93,3229.86,2282.63,0.05,0.38,NA,NA,0.86,0,2.48,NA,0.58,0.1,0.03,0.01,NA,NA,0.02,0.01,NA,NA,NA,NA,NA,0.01,2153.95,0.1,0.07,273.41,1458.39,901.4,529297.7,10306.79,9892.22,273.5,373869.85,125529.84,19591.23,141.06,NA,607.41,255.83,NA,NA,2734.08,5.06,3220.41,NA,2771.15,14.49,105.49,42.3,NA,NA,163.28,110.22,NA,NA,NA,NA,NA,NA,82.56,53.45
1990,Australian Capital Territory,,Total UNFCCC,85.99,741.54,14.33,0.1,5.14,11.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.09,NA,NA,0.47,3.11,NA,1191.93,23.42,19.67,NA,741.54,401.17,25.8,3.75,NA,19.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,Australian Capital Territory,,Total UNFCCC,80.33,839.52,14.85,0.1,4.86,10.77,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.08,NA,NA,0.24,1.57,NA,1305.59,23.9,19.81,NA,839.52,415.79,26.38,4.09,NA,19.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,Australian Capital Territory,,Total UNFCCC,79,679.54,15.67,0.1,5.14,10.51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.08,NA,NA,0.15,0.99,NA,1168.86,23.18,18.72,NA,679.54,438.64,27.51,4.46,NA,18.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,Australian Capital Territory,,Total UNFCCC,80.56,741.29,14.91,0.11,5.19,10.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.09,NA,NA,0.16,1.05,NA,1219.29,30.62,25.81,NA,741.29,417.58,29.81,4.81,NA,25.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,Australian Capital Territory,,Total UNFCCC,80.37,749.62,14.83,0.11,5.18,10.37,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.09,0,0,0.11,0.69,NA,1215.02,19.7,14.56,NA,749.62,415.34,30.36,5.14,NA,14.52,0,NA,NA,0.01,0,0.01,NA,0.01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1995,Australian Capital Territory,,Total UNFCCC,81.67,785.17,15.26,0.12,5.25,10.46,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,NA,0.12,0.81,NA,1264.86,20.76,15.27,NA,785.17,427.34,31.59,5.49,NA,12.83,0.01,NA,0,1.03,0,1.21,NA,0.15,NA,0.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,Australian Capital Territory,,Total UNFCCC,81.41,976.22,14.02,0.12,5.25,10.26,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,NA,0.12,0.77,NA,1412.45,10.92,6.06,NA,976.22,392.56,32.75,4.86,NA,0,0.03,NA,0,2.56,0,3,NA,0.37,NA,0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,Australian Capital Territory,,Total UNFCCC,78.96,855.38,13.86,0.13,5.18,9.8,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.11,NA,NA,0.13,0.86,NA,1292.65,14.71,10.2,NA,855.38,388.16,34.39,4.52,NA,0.01,0.05,NA,0,4.31,0,5.05,NA,0.62,NA,0.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,Australian Capital Territory,,Total UNFCCC,74.78,880.11,13.18,0.13,5.03,9.66,0,0,NA,0,0,0,0.01,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.11,NA,NA,0.13,0.86,NA,1303.15,18.18,14.14,NA,880.11,369.1,35.77,4.05,NA,0.01,0.07,NA,0,5.97,0,7,NA,0.87,NA,0.21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,Australian Capital Territory,,Total UNFCCC,66.5,819.75,12.95,0.14,4.41,8.89,0,0,NA,0,0,0,0.01,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.09,NA,NA,0.22,1.44,NA,1243.89,24.7,21.17,NA,819.75,362.61,36.83,3.54,NA,0.01,0.11,NA,0,8.94,0,10.49,NA,1.3,NA,0.32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,Australian Capital Territory,,Total UNFCCC,67.32,925.1,12.64,0.16,4.74,9.24,0,0,NA,0,0,0,0.01,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.12,NA,NA,0.23,1.53,NA,1348.69,28.48,24.92,NA,925.1,353.86,41.25,3.57,NA,0.01,0.12,NA,0,10.52,0,12.34,NA,1.53,NA,0.38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,Australian Capital Territory,,Total UNFCCC,54,784.96,12.74,0.15,3.84,8.11,0,0,NA,0,0,0,0.01,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.09,NA,NA,0.12,0.81,NA,1220.38,38.37,34.67,NA,784.96,356.79,40.26,3.71,NA,0.02,0.17,NA,0.01,14.64,0.01,17.17,NA,2.12,NA,0.53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,Australian Capital Territory,,Total UNFCCC,54.37,839.43,12.73,0.16,3.95,8.33,0,0,NA,0,0.01,0,0.02,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,NA,0.14,0.9,NA,1282.93,45.42,41.62,NA,839.43,356.39,41.69,3.8,NA,0.02,0.21,NA,0.01,17.58,0.01,20.61,NA,2.55,NA,0.63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,Australian Capital Territory,,Total UNFCCC,49.1,869.71,11.59,0.16,3.61,8.05,0,0,NA,0,0.01,0,0.02,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.11,NA,NA,0.42,2.79,NA,1294.65,56.77,52.91,NA,869.71,324.46,43.72,3.85,NA,0.03,0.26,NA,0.01,22.35,0.01,26.21,NA,3.24,NA,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
